event_id,treated_cve,treated_event_date,control_cve,control_future_event_date,candidate_rank_static,static_distance
2997,CVE-2025-24131,2025-04-29,CVE-2025-47535,2025-06-01,12,2.3999999999999995
3986,CVE-2025-4116,2025-04-30,CVE-2025-32284,2025-05-31,1,0.05
3986,CVE-2025-4116,2025-04-30,CVE-2025-47631,2025-05-31,2,0.05
3986,CVE-2025-4116,2025-04-30,CVE-2025-5215,2025-05-31,3,0.05
3986,CVE-2025-4116,2025-04-30,CVE-2025-4989,2025-05-31,4,0.1500000000000014
3986,CVE-2025-4116,2025-04-30,CVE-2025-48201,2025-05-31,5,0.25000000000000105
3986,CVE-2025-4116,2025-04-30,CVE-2025-47535,2025-06-01,6,0.25000000000000105
3986,CVE-2025-4116,2025-04-30,CVE-2025-39355,2025-06-01,7,0.3500000000000007
3986,CVE-2025-4116,2025-04-30,CVE-2025-47478,2025-06-01,8,0.3500000000000007
3986,CVE-2025-4116,2025-04-30,CVE-2025-27998,2025-06-01,9,0.45000000000000034
3986,CVE-2025-4116,2025-04-30,CVE-2025-5098,2025-05-31,10,0.599999999999999
3986,CVE-2025-4116,2025-04-30,CVE-2025-46460,2025-05-31,11,0.8
3986,CVE-2025-4116,2025-04-30,CVE-2025-2501,2025-05-31,12,1.050000000000001
3571,CVE-2025-30390,2025-04-30,CVE-2025-46460,2025-05-31,1,0.6499999999999997
3571,CVE-2025-30390,2025-04-30,CVE-2025-5098,2025-05-31,2,0.8500000000000008
3571,CVE-2025-30390,2025-04-30,CVE-2025-32284,2025-05-31,3,1.3999999999999997
3571,CVE-2025-30390,2025-04-30,CVE-2025-47631,2025-05-31,4,1.3999999999999997
3571,CVE-2025-30390,2025-04-30,CVE-2025-5215,2025-05-31,5,1.3999999999999997
3571,CVE-2025-30390,2025-04-30,CVE-2025-4989,2025-05-31,6,1.500000000000001
3571,CVE-2025-30390,2025-04-30,CVE-2025-48201,2025-05-31,7,1.6000000000000008
3571,CVE-2025-30390,2025-04-30,CVE-2025-47535,2025-06-01,8,1.6000000000000008
3571,CVE-2025-30390,2025-04-30,CVE-2025-39355,2025-06-01,9,1.7000000000000004
3571,CVE-2025-30390,2025-04-30,CVE-2025-47478,2025-06-01,10,1.7000000000000004
3571,CVE-2025-30390,2025-04-30,CVE-2025-27998,2025-06-01,11,1.8
3571,CVE-2025-30390,2025-04-30,CVE-2025-2501,2025-05-31,12,2.4000000000000004
2774,CVE-2025-21416,2025-04-30,CVE-2025-39355,2025-06-01,1,0.05
2774,CVE-2025-21416,2025-04-30,CVE-2025-47478,2025-06-01,2,0.05
2774,CVE-2025-21416,2025-04-30,CVE-2025-48201,2025-05-31,3,0.14999999999999963
2774,CVE-2025-21416,2025-04-30,CVE-2025-27998,2025-06-01,4,0.14999999999999963
2774,CVE-2025-21416,2025-04-30,CVE-2025-47535,2025-06-01,5,0.14999999999999963
2774,CVE-2025-21416,2025-04-30,CVE-2025-4989,2025-05-31,6,0.24999999999999928
2774,CVE-2025-21416,2025-04-30,CVE-2025-32284,2025-05-31,7,0.3500000000000007
2774,CVE-2025-21416,2025-04-30,CVE-2025-47631,2025-05-31,8,0.3500000000000007
2774,CVE-2025-21416,2025-04-30,CVE-2025-5215,2025-05-31,9,0.3500000000000007
2774,CVE-2025-21416,2025-04-30,CVE-2025-2501,2025-05-31,10,0.7500000000000002
2774,CVE-2025-21416,2025-04-30,CVE-2025-5098,2025-05-31,11,0.8999999999999997
2774,CVE-2025-21416,2025-04-30,CVE-2025-46460,2025-05-31,12,1.1000000000000008
3328,CVE-2025-27134,2025-04-30,CVE-2025-32284,2025-05-31,1,0.05
3328,CVE-2025-27134,2025-04-30,CVE-2025-47631,2025-05-31,2,0.05
3328,CVE-2025-27134,2025-04-30,CVE-2025-5215,2025-05-31,3,0.05
3328,CVE-2025-27134,2025-04-30,CVE-2025-4989,2025-05-31,4,0.1500000000000014
3328,CVE-2025-27134,2025-04-30,CVE-2025-48201,2025-05-31,5,0.25000000000000105
3328,CVE-2025-27134,2025-04-30,CVE-2025-47535,2025-06-01,6,0.25000000000000105
3328,CVE-2025-27134,2025-04-30,CVE-2025-39355,2025-06-01,7,0.3500000000000007
3328,CVE-2025-27134,2025-04-30,CVE-2025-47478,2025-06-01,8,0.3500000000000007
3328,CVE-2025-27134,2025-04-30,CVE-2025-27998,2025-06-01,9,0.45000000000000034
3328,CVE-2025-27134,2025-04-30,CVE-2025-5098,2025-05-31,10,0.599999999999999
3328,CVE-2025-27134,2025-04-30,CVE-2025-46460,2025-05-31,11,0.8
3328,CVE-2025-27134,2025-04-30,CVE-2025-2501,2025-05-31,12,1.050000000000001
1421,CVE-2024-42471,2025-04-30,CVE-2024-42190,2025-05-31,1,1.0999999999999999
3984,CVE-2025-4114,2025-04-30,CVE-2025-32284,2025-05-31,1,0.05
3984,CVE-2025-4114,2025-04-30,CVE-2025-47631,2025-05-31,2,0.05
3984,CVE-2025-4114,2025-04-30,CVE-2025-5215,2025-05-31,3,0.05
3984,CVE-2025-4114,2025-04-30,CVE-2025-4989,2025-05-31,4,0.1500000000000014
3984,CVE-2025-4114,2025-04-30,CVE-2025-48201,2025-05-31,5,0.25000000000000105
3984,CVE-2025-4114,2025-04-30,CVE-2025-47535,2025-06-01,6,0.25000000000000105
3984,CVE-2025-4114,2025-04-30,CVE-2025-39355,2025-06-01,7,0.3500000000000007
3984,CVE-2025-4114,2025-04-30,CVE-2025-47478,2025-06-01,8,0.3500000000000007
3984,CVE-2025-4114,2025-04-30,CVE-2025-27998,2025-06-01,9,0.45000000000000034
3984,CVE-2025-4114,2025-04-30,CVE-2025-5098,2025-05-31,10,0.599999999999999
3984,CVE-2025-4114,2025-04-30,CVE-2025-46460,2025-05-31,11,0.8
3984,CVE-2025-4114,2025-04-30,CVE-2025-2501,2025-05-31,12,1.050000000000001
3570,CVE-2025-30389,2025-04-30,CVE-2025-4989,2025-05-31,1,0.05
3570,CVE-2025-30389,2025-04-30,CVE-2025-48201,2025-05-31,2,0.14999999999999963
3570,CVE-2025-30389,2025-04-30,CVE-2025-47535,2025-06-01,3,0.14999999999999963
3570,CVE-2025-30389,2025-04-30,CVE-2025-32284,2025-05-31,4,0.1500000000000014
3570,CVE-2025-30389,2025-04-30,CVE-2025-47631,2025-05-31,5,0.1500000000000014
3570,CVE-2025-30389,2025-04-30,CVE-2025-5215,2025-05-31,6,0.1500000000000014
3570,CVE-2025-30389,2025-04-30,CVE-2025-39355,2025-06-01,7,0.24999999999999928
3570,CVE-2025-30389,2025-04-30,CVE-2025-47478,2025-06-01,8,0.24999999999999928
3570,CVE-2025-30389,2025-04-30,CVE-2025-27998,2025-06-01,9,0.3499999999999989
3570,CVE-2025-30389,2025-04-30,CVE-2025-5098,2025-05-31,10,0.7000000000000004
3570,CVE-2025-30389,2025-04-30,CVE-2025-46460,2025-05-31,11,0.9000000000000015
3570,CVE-2025-30389,2025-04-30,CVE-2025-2501,2025-05-31,12,0.9499999999999995
3030,CVE-2025-24351,2025-04-30,CVE-2025-32284,2025-05-31,1,0.05
3030,CVE-2025-24351,2025-04-30,CVE-2025-47631,2025-05-31,2,0.05
3030,CVE-2025-24351,2025-04-30,CVE-2025-5215,2025-05-31,3,0.05
3030,CVE-2025-24351,2025-04-30,CVE-2025-4989,2025-05-31,4,0.1500000000000014
3030,CVE-2025-24351,2025-04-30,CVE-2025-48201,2025-05-31,5,0.25000000000000105
3030,CVE-2025-24351,2025-04-30,CVE-2025-47535,2025-06-01,6,0.25000000000000105
3030,CVE-2025-24351,2025-04-30,CVE-2025-39355,2025-06-01,7,0.3500000000000007
3030,CVE-2025-24351,2025-04-30,CVE-2025-47478,2025-06-01,8,0.3500000000000007
3030,CVE-2025-24351,2025-04-30,CVE-2025-27998,2025-06-01,9,0.45000000000000034
3030,CVE-2025-24351,2025-04-30,CVE-2025-5098,2025-05-31,10,0.599999999999999
3030,CVE-2025-24351,2025-04-30,CVE-2025-46460,2025-05-31,11,0.8
3030,CVE-2025-24351,2025-04-30,CVE-2025-2501,2025-05-31,12,1.050000000000001
4106,CVE-2025-46342,2025-04-30,CVE-2025-39355,2025-06-01,1,0.05
4106,CVE-2025-46342,2025-04-30,CVE-2025-47478,2025-06-01,2,0.05
4106,CVE-2025-46342,2025-04-30,CVE-2025-48201,2025-05-31,3,0.14999999999999963
4106,CVE-2025-46342,2025-04-30,CVE-2025-27998,2025-06-01,4,0.14999999999999963
4106,CVE-2025-46342,2025-04-30,CVE-2025-47535,2025-06-01,5,0.14999999999999963
4106,CVE-2025-46342,2025-04-30,CVE-2025-4989,2025-05-31,6,0.24999999999999928
4106,CVE-2025-46342,2025-04-30,CVE-2025-32284,2025-05-31,7,0.3500000000000007
4106,CVE-2025-46342,2025-04-30,CVE-2025-47631,2025-05-31,8,0.3500000000000007
4106,CVE-2025-46342,2025-04-30,CVE-2025-5215,2025-05-31,9,0.3500000000000007
4106,CVE-2025-46342,2025-04-30,CVE-2025-2501,2025-05-31,10,0.7500000000000002
4106,CVE-2025-46342,2025-04-30,CVE-2025-5098,2025-05-31,11,0.8999999999999997
4106,CVE-2025-46342,2025-04-30,CVE-2025-46460,2025-05-31,12,1.1000000000000008
3985,CVE-2025-4115,2025-04-30,CVE-2025-32284,2025-05-31,1,0.05
3985,CVE-2025-4115,2025-04-30,CVE-2025-47631,2025-05-31,2,0.05
3985,CVE-2025-4115,2025-04-30,CVE-2025-5215,2025-05-31,3,0.05
3985,CVE-2025-4115,2025-04-30,CVE-2025-4989,2025-05-31,4,0.1500000000000014
3985,CVE-2025-4115,2025-04-30,CVE-2025-48201,2025-05-31,5,0.25000000000000105
3985,CVE-2025-4115,2025-04-30,CVE-2025-47535,2025-06-01,6,0.25000000000000105
3985,CVE-2025-4115,2025-04-30,CVE-2025-39355,2025-06-01,7,0.3500000000000007
3985,CVE-2025-4115,2025-04-30,CVE-2025-47478,2025-06-01,8,0.3500000000000007
3985,CVE-2025-4115,2025-04-30,CVE-2025-27998,2025-06-01,9,0.45000000000000034
3985,CVE-2025-4115,2025-04-30,CVE-2025-5098,2025-05-31,10,0.599999999999999
3985,CVE-2025-4115,2025-04-30,CVE-2025-46460,2025-05-31,11,0.8
3985,CVE-2025-4115,2025-04-30,CVE-2025-2501,2025-05-31,12,1.050000000000001
3987,CVE-2025-4120,2025-04-30,CVE-2025-32284,2025-05-31,1,0.05
3987,CVE-2025-4120,2025-04-30,CVE-2025-47631,2025-05-31,2,0.05
3987,CVE-2025-4120,2025-04-30,CVE-2025-5215,2025-05-31,3,0.05
3987,CVE-2025-4120,2025-04-30,CVE-2025-4989,2025-05-31,4,0.1500000000000014
3987,CVE-2025-4120,2025-04-30,CVE-2025-48201,2025-05-31,5,0.25000000000000105
3987,CVE-2025-4120,2025-04-30,CVE-2025-47535,2025-06-01,6,0.25000000000000105
3987,CVE-2025-4120,2025-04-30,CVE-2025-39355,2025-06-01,7,0.3500000000000007
3987,CVE-2025-4120,2025-04-30,CVE-2025-47478,2025-06-01,8,0.3500000000000007
3987,CVE-2025-4120,2025-04-30,CVE-2025-27998,2025-06-01,9,0.45000000000000034
3987,CVE-2025-4120,2025-04-30,CVE-2025-5098,2025-05-31,10,0.599999999999999
3987,CVE-2025-4120,2025-04-30,CVE-2025-46460,2025-05-31,11,0.8
3987,CVE-2025-4120,2025-04-30,CVE-2025-2501,2025-05-31,12,1.050000000000001
3981,CVE-2025-4083,2025-04-30,CVE-2025-5098,2025-05-31,1,0.05
3981,CVE-2025-4083,2025-04-30,CVE-2025-46460,2025-05-31,2,0.25000000000000105
3981,CVE-2025-4083,2025-04-30,CVE-2025-32284,2025-05-31,3,0.599999999999999
3981,CVE-2025-4083,2025-04-30,CVE-2025-47631,2025-05-31,4,0.599999999999999
3981,CVE-2025-4083,2025-04-30,CVE-2025-5215,2025-05-31,5,0.599999999999999
3981,CVE-2025-4083,2025-04-30,CVE-2025-4989,2025-05-31,6,0.7000000000000004
3981,CVE-2025-4083,2025-04-30,CVE-2025-48201,2025-05-31,7,0.8
3981,CVE-2025-4083,2025-04-30,CVE-2025-47535,2025-06-01,8,0.8
3981,CVE-2025-4083,2025-04-30,CVE-2025-39355,2025-06-01,9,0.8999999999999997
3981,CVE-2025-4083,2025-04-30,CVE-2025-47478,2025-06-01,10,0.8999999999999997
3981,CVE-2025-4083,2025-04-30,CVE-2025-27998,2025-06-01,11,0.9999999999999993
3981,CVE-2025-4083,2025-04-30,CVE-2025-2501,2025-05-31,12,1.5999999999999999
3572,CVE-2025-30391,2025-04-30,CVE-2025-2501,2025-05-31,1,0.3499999999999998
3572,CVE-2025-30391,2025-04-30,CVE-2025-27998,2025-06-01,2,0.3500000000000007
3572,CVE-2025-30391,2025-04-30,CVE-2025-39355,2025-06-01,3,0.45000000000000034
3572,CVE-2025-30391,2025-04-30,CVE-2025-47478,2025-06-01,4,0.45000000000000034
3572,CVE-2025-30391,2025-04-30,CVE-2025-48201,2025-05-31,5,0.55
3572,CVE-2025-30391,2025-04-30,CVE-2025-47535,2025-06-01,6,0.55
3572,CVE-2025-30391,2025-04-30,CVE-2025-4989,2025-05-31,7,0.6499999999999997
3572,CVE-2025-30391,2025-04-30,CVE-2025-32284,2025-05-31,8,0.7500000000000011
3572,CVE-2025-30391,2025-04-30,CVE-2025-47631,2025-05-31,9,0.7500000000000011
3572,CVE-2025-30391,2025-04-30,CVE-2025-5215,2025-05-31,10,0.7500000000000011
3572,CVE-2025-30391,2025-04-30,CVE-2025-5098,2025-05-31,11,1.3
3572,CVE-2025-30391,2025-04-30,CVE-2025-46460,2025-05-31,12,1.500000000000001
3573,CVE-2025-30392,2025-04-30,CVE-2025-46460,2025-05-31,1,0.55
3573,CVE-2025-30392,2025-04-30,CVE-2025-5098,2025-05-31,2,0.7500000000000011
3573,CVE-2025-30392,2025-04-30,CVE-2025-32284,2025-05-31,3,1.3
3573,CVE-2025-30392,2025-04-30,CVE-2025-47631,2025-05-31,4,1.3
3573,CVE-2025-30392,2025-04-30,CVE-2025-5215,2025-05-31,5,1.3
3573,CVE-2025-30392,2025-04-30,CVE-2025-4989,2025-05-31,6,1.4000000000000015
3573,CVE-2025-30392,2025-04-30,CVE-2025-48201,2025-05-31,7,1.500000000000001
3573,CVE-2025-30392,2025-04-30,CVE-2025-47535,2025-06-01,8,1.500000000000001
3573,CVE-2025-30392,2025-04-30,CVE-2025-39355,2025-06-01,9,1.6000000000000008
3573,CVE-2025-30392,2025-04-30,CVE-2025-47478,2025-06-01,10,1.6000000000000008
3573,CVE-2025-30392,2025-04-30,CVE-2025-27998,2025-06-01,11,1.7000000000000004
3573,CVE-2025-30392,2025-04-30,CVE-2025-2501,2025-05-31,12,2.3000000000000007
3997,CVE-2025-4142,2025-04-30,CVE-2025-32284,2025-05-31,1,0.05
3997,CVE-2025-4142,2025-04-30,CVE-2025-47631,2025-05-31,2,0.05
3997,CVE-2025-4142,2025-04-30,CVE-2025-5215,2025-05-31,3,0.05
3997,CVE-2025-4142,2025-04-30,CVE-2025-4989,2025-05-31,4,0.1500000000000014
3997,CVE-2025-4142,2025-04-30,CVE-2025-48201,2025-05-31,5,0.25000000000000105
3997,CVE-2025-4142,2025-04-30,CVE-2025-47535,2025-06-01,6,0.25000000000000105
3997,CVE-2025-4142,2025-04-30,CVE-2025-39355,2025-06-01,7,0.3500000000000007
3997,CVE-2025-4142,2025-04-30,CVE-2025-47478,2025-06-01,8,0.3500000000000007
3997,CVE-2025-4142,2025-04-30,CVE-2025-27998,2025-06-01,9,0.45000000000000034
3997,CVE-2025-4142,2025-04-30,CVE-2025-5098,2025-05-31,10,0.599999999999999
3997,CVE-2025-4142,2025-04-30,CVE-2025-46460,2025-05-31,11,0.8
3997,CVE-2025-4142,2025-04-30,CVE-2025-2501,2025-05-31,12,1.050000000000001
3996,CVE-2025-4141,2025-04-30,CVE-2025-32284,2025-05-31,1,0.05
3996,CVE-2025-4141,2025-04-30,CVE-2025-47631,2025-05-31,2,0.05
3996,CVE-2025-4141,2025-04-30,CVE-2025-5215,2025-05-31,3,0.05
3996,CVE-2025-4141,2025-04-30,CVE-2025-4989,2025-05-31,4,0.1500000000000014
3996,CVE-2025-4141,2025-04-30,CVE-2025-48201,2025-05-31,5,0.25000000000000105
3996,CVE-2025-4141,2025-04-30,CVE-2025-47535,2025-06-01,6,0.25000000000000105
3996,CVE-2025-4141,2025-04-30,CVE-2025-39355,2025-06-01,7,0.3500000000000007
3996,CVE-2025-4141,2025-04-30,CVE-2025-47478,2025-06-01,8,0.3500000000000007
3996,CVE-2025-4141,2025-04-30,CVE-2025-27998,2025-06-01,9,0.45000000000000034
3996,CVE-2025-4141,2025-04-30,CVE-2025-5098,2025-05-31,10,0.599999999999999
3996,CVE-2025-4141,2025-04-30,CVE-2025-46460,2025-05-31,11,0.8
3996,CVE-2025-4141,2025-04-30,CVE-2025-2501,2025-05-31,12,1.050000000000001
3858,CVE-2025-32973,2025-04-30,CVE-2025-5098,2025-05-31,1,0.14999999999999963
3858,CVE-2025-32973,2025-04-30,CVE-2025-46460,2025-05-31,2,0.3500000000000007
3858,CVE-2025-32973,2025-04-30,CVE-2025-32284,2025-05-31,3,0.4999999999999993
3858,CVE-2025-32973,2025-04-30,CVE-2025-47631,2025-05-31,4,0.4999999999999993
3858,CVE-2025-32973,2025-04-30,CVE-2025-5215,2025-05-31,5,0.4999999999999993
3858,CVE-2025-32973,2025-04-30,CVE-2025-4989,2025-05-31,6,0.6000000000000008
3858,CVE-2025-32973,2025-04-30,CVE-2025-48201,2025-05-31,7,0.7000000000000004
3858,CVE-2025-32973,2025-04-30,CVE-2025-47535,2025-06-01,8,0.7000000000000004
3858,CVE-2025-32973,2025-04-30,CVE-2025-39355,2025-06-01,9,0.8
3858,CVE-2025-32973,2025-04-30,CVE-2025-47478,2025-06-01,10,0.8
3858,CVE-2025-32973,2025-04-30,CVE-2025-27998,2025-06-01,11,0.8999999999999997
3858,CVE-2025-32973,2025-04-30,CVE-2025-2501,2025-05-31,12,1.5000000000000002
3859,CVE-2025-32974,2025-04-30,CVE-2025-5098,2025-05-31,1,0.14999999999999963
3859,CVE-2025-32974,2025-04-30,CVE-2025-46460,2025-05-31,2,0.3500000000000007
3859,CVE-2025-32974,2025-04-30,CVE-2025-32284,2025-05-31,3,0.4999999999999993
3859,CVE-2025-32974,2025-04-30,CVE-2025-47631,2025-05-31,4,0.4999999999999993
3859,CVE-2025-32974,2025-04-30,CVE-2025-5215,2025-05-31,5,0.4999999999999993
3859,CVE-2025-32974,2025-04-30,CVE-2025-4989,2025-05-31,6,0.6000000000000008
3859,CVE-2025-32974,2025-04-30,CVE-2025-48201,2025-05-31,7,0.7000000000000004
3859,CVE-2025-32974,2025-04-30,CVE-2025-47535,2025-06-01,8,0.7000000000000004
3859,CVE-2025-32974,2025-04-30,CVE-2025-39355,2025-06-01,9,0.8
3859,CVE-2025-32974,2025-04-30,CVE-2025-47478,2025-06-01,10,0.8
3859,CVE-2025-32974,2025-04-30,CVE-2025-27998,2025-06-01,11,0.8999999999999997
3859,CVE-2025-32974,2025-04-30,CVE-2025-2501,2025-05-31,12,1.5000000000000002
3995,CVE-2025-4140,2025-04-30,CVE-2025-32284,2025-05-31,1,0.05
3995,CVE-2025-4140,2025-04-30,CVE-2025-47631,2025-05-31,2,0.05
3995,CVE-2025-4140,2025-04-30,CVE-2025-5215,2025-05-31,3,0.05
3995,CVE-2025-4140,2025-04-30,CVE-2025-4989,2025-05-31,4,0.1500000000000014
3995,CVE-2025-4140,2025-04-30,CVE-2025-48201,2025-05-31,5,0.25000000000000105
3995,CVE-2025-4140,2025-04-30,CVE-2025-47535,2025-06-01,6,0.25000000000000105
3995,CVE-2025-4140,2025-04-30,CVE-2025-39355,2025-06-01,7,0.3500000000000007
3995,CVE-2025-4140,2025-04-30,CVE-2025-47478,2025-06-01,8,0.3500000000000007
3995,CVE-2025-4140,2025-04-30,CVE-2025-27998,2025-06-01,9,0.45000000000000034
3995,CVE-2025-4140,2025-04-30,CVE-2025-5098,2025-05-31,10,0.599999999999999
3995,CVE-2025-4140,2025-04-30,CVE-2025-46460,2025-05-31,11,0.8
3995,CVE-2025-4140,2025-04-30,CVE-2025-2501,2025-05-31,12,1.050000000000001
3994,CVE-2025-4139,2025-04-30,CVE-2025-32284,2025-05-31,1,0.05
3994,CVE-2025-4139,2025-04-30,CVE-2025-47631,2025-05-31,2,0.05
3994,CVE-2025-4139,2025-04-30,CVE-2025-5215,2025-05-31,3,0.05
3994,CVE-2025-4139,2025-04-30,CVE-2025-4989,2025-05-31,4,0.1500000000000014
3994,CVE-2025-4139,2025-04-30,CVE-2025-48201,2025-05-31,5,0.25000000000000105
3994,CVE-2025-4139,2025-04-30,CVE-2025-47535,2025-06-01,6,0.25000000000000105
3994,CVE-2025-4139,2025-04-30,CVE-2025-39355,2025-06-01,7,0.3500000000000007
3994,CVE-2025-4139,2025-04-30,CVE-2025-47478,2025-06-01,8,0.3500000000000007
3994,CVE-2025-4139,2025-04-30,CVE-2025-27998,2025-06-01,9,0.45000000000000034
3994,CVE-2025-4139,2025-04-30,CVE-2025-5098,2025-05-31,10,0.599999999999999
3994,CVE-2025-4139,2025-04-30,CVE-2025-46460,2025-05-31,11,0.8
3994,CVE-2025-4139,2025-04-30,CVE-2025-2501,2025-05-31,12,1.050000000000001
3710,CVE-2025-31650,2025-04-30,CVE-2025-2501,2025-05-31,1,0.2999999999999998
3710,CVE-2025-31650,2025-04-30,CVE-2025-27998,2025-06-01,2,0.9000000000000004
3710,CVE-2025-31650,2025-04-30,CVE-2025-39355,2025-06-01,3,1.0
3710,CVE-2025-31650,2025-04-30,CVE-2025-47478,2025-06-01,4,1.0
3710,CVE-2025-31650,2025-04-30,CVE-2025-48201,2025-05-31,5,1.0999999999999996
3710,CVE-2025-31650,2025-04-30,CVE-2025-47535,2025-06-01,6,1.0999999999999996
3710,CVE-2025-31650,2025-04-30,CVE-2025-4989,2025-05-31,7,1.1999999999999993
3710,CVE-2025-31650,2025-04-30,CVE-2025-32284,2025-05-31,8,1.3000000000000007
3710,CVE-2025-31650,2025-04-30,CVE-2025-47631,2025-05-31,9,1.3000000000000007
3710,CVE-2025-31650,2025-04-30,CVE-2025-5215,2025-05-31,10,1.3000000000000007
3710,CVE-2025-31650,2025-04-30,CVE-2025-5375,2025-06-01,11,1.4500000000000002
3710,CVE-2025-31650,2025-04-30,CVE-2025-5098,2025-05-31,12,1.8499999999999996
3755,CVE-2025-32444,2025-04-30,CVE-2025-46460,2025-05-31,1,0.7499999999999993
3755,CVE-2025-32444,2025-04-30,CVE-2025-5098,2025-05-31,2,0.9500000000000004
3755,CVE-2025-32444,2025-04-30,CVE-2025-32284,2025-05-31,3,1.4999999999999993
3755,CVE-2025-32444,2025-04-30,CVE-2025-47631,2025-05-31,4,1.4999999999999993
3755,CVE-2025-32444,2025-04-30,CVE-2025-5215,2025-05-31,5,1.4999999999999993
3755,CVE-2025-32444,2025-04-30,CVE-2025-4989,2025-05-31,6,1.6000000000000008
3755,CVE-2025-32444,2025-04-30,CVE-2025-48201,2025-05-31,7,1.7000000000000004
3755,CVE-2025-32444,2025-04-30,CVE-2025-47535,2025-06-01,8,1.7000000000000004
3755,CVE-2025-32444,2025-04-30,CVE-2025-39355,2025-06-01,9,1.8
3755,CVE-2025-32444,2025-04-30,CVE-2025-47478,2025-06-01,10,1.8
3755,CVE-2025-32444,2025-04-30,CVE-2025-27998,2025-06-01,11,1.8999999999999997
3755,CVE-2025-32444,2025-04-30,CVE-2025-2501,2025-05-31,12,2.5
4112,CVE-2025-46558,2025-04-30,CVE-2025-5098,2025-05-31,1,0.14999999999999963
4112,CVE-2025-46558,2025-04-30,CVE-2025-46460,2025-05-31,2,0.3500000000000007
4112,CVE-2025-46558,2025-04-30,CVE-2025-32284,2025-05-31,3,0.4999999999999993
4112,CVE-2025-46558,2025-04-30,CVE-2025-47631,2025-05-31,4,0.4999999999999993
4112,CVE-2025-46558,2025-04-30,CVE-2025-5215,2025-05-31,5,0.4999999999999993
4112,CVE-2025-46558,2025-04-30,CVE-2025-4989,2025-05-31,6,0.6000000000000008
4112,CVE-2025-46558,2025-04-30,CVE-2025-48201,2025-05-31,7,0.7000000000000004
4112,CVE-2025-46558,2025-04-30,CVE-2025-47535,2025-06-01,8,0.7000000000000004
4112,CVE-2025-46558,2025-04-30,CVE-2025-39355,2025-06-01,9,0.8
4112,CVE-2025-46558,2025-04-30,CVE-2025-47478,2025-06-01,10,0.8
4112,CVE-2025-46558,2025-04-30,CVE-2025-27998,2025-06-01,11,0.8999999999999997
4112,CVE-2025-46558,2025-04-30,CVE-2025-2501,2025-05-31,12,1.5000000000000002
4000,CVE-2025-4146,2025-05-01,CVE-2025-47535,2025-06-01,1,0.25000000000000105
4000,CVE-2025-4146,2025-05-01,CVE-2025-39355,2025-06-01,2,0.3500000000000007
4000,CVE-2025-4146,2025-05-01,CVE-2025-47478,2025-06-01,3,0.3500000000000007
4000,CVE-2025-4146,2025-05-01,CVE-2025-27998,2025-06-01,4,0.45000000000000034
4000,CVE-2025-4146,2025-05-01,CVE-2025-5375,2025-06-01,5,2.8000000000000007
4000,CVE-2025-4146,2025-05-01,CVE-2025-5383,2025-06-01,6,6.7
3999,CVE-2025-4145,2025-05-01,CVE-2025-47535,2025-06-01,1,0.25000000000000105
3999,CVE-2025-4145,2025-05-01,CVE-2025-39355,2025-06-01,2,0.3500000000000007
3999,CVE-2025-4145,2025-05-01,CVE-2025-47478,2025-06-01,3,0.3500000000000007
3999,CVE-2025-4145,2025-05-01,CVE-2025-27998,2025-06-01,4,0.45000000000000034
3999,CVE-2025-4145,2025-05-01,CVE-2025-5375,2025-06-01,5,2.8000000000000007
3999,CVE-2025-4145,2025-05-01,CVE-2025-5383,2025-06-01,6,6.7
3463,CVE-2025-2816,2025-05-01,CVE-2025-27998,2025-06-01,1,0.3500000000000007
3463,CVE-2025-2816,2025-05-01,CVE-2025-39355,2025-06-01,2,0.45000000000000034
3463,CVE-2025-2816,2025-05-01,CVE-2025-47478,2025-06-01,3,0.45000000000000034
3463,CVE-2025-2816,2025-05-01,CVE-2025-47535,2025-06-01,4,0.55
3463,CVE-2025-2816,2025-05-01,CVE-2025-5375,2025-06-01,5,2.0999999999999996
3463,CVE-2025-2816,2025-05-01,CVE-2025-5383,2025-06-01,6,5.999999999999999
2578,CVE-2025-1305,2025-05-01,CVE-2025-47535,2025-06-01,1,0.25000000000000105
2578,CVE-2025-1305,2025-05-01,CVE-2025-39355,2025-06-01,2,0.3500000000000007
2578,CVE-2025-1305,2025-05-01,CVE-2025-47478,2025-06-01,3,0.3500000000000007
2578,CVE-2025-1305,2025-05-01,CVE-2025-27998,2025-06-01,4,0.45000000000000034
2578,CVE-2025-1305,2025-05-01,CVE-2025-5375,2025-06-01,5,2.8000000000000007
2578,CVE-2025-1305,2025-05-01,CVE-2025-5383,2025-06-01,6,6.7
2577,CVE-2025-1304,2025-05-01,CVE-2025-47535,2025-06-01,1,0.25000000000000105
2577,CVE-2025-1304,2025-05-01,CVE-2025-39355,2025-06-01,2,0.3500000000000007
2577,CVE-2025-1304,2025-05-01,CVE-2025-47478,2025-06-01,3,0.3500000000000007
2577,CVE-2025-1304,2025-05-01,CVE-2025-27998,2025-06-01,4,0.45000000000000034
2577,CVE-2025-1304,2025-05-01,CVE-2025-5375,2025-06-01,5,2.8000000000000007
2577,CVE-2025-1304,2025-05-01,CVE-2025-5383,2025-06-01,6,6.7
3993,CVE-2025-4135,2025-05-01,CVE-2025-5375,2025-06-01,1,0.0
3993,CVE-2025-4135,2025-05-01,CVE-2025-27998,2025-06-01,2,2.3500000000000005
3993,CVE-2025-4135,2025-05-01,CVE-2025-39355,2025-06-01,3,2.45
